"covariateId","covariateName","analysisId","conceptId","covariateValue"
438317801,"observation any time prior through 0 days relative to index: Mercurial diuretic poisoning",801,438317,0
444043801,"observation any time prior through 0 days relative to index: Poisoning by intravenous anesthetic",801,444043,0
4058863801,"observation any time prior through 0 days relative to index: H/O: artificial eyeglobe",801,4058863,0
4023166801,"observation any time prior through 0 days relative to index: Gambling",801,4023166,0
435442801,"observation any time prior through 0 days relative to index: Fall into well",801,435442,0
4178305801,"observation any time prior through 0 days relative to index: History of cataract extraction",801,4178305,0
4141864801,"observation any time prior through 0 days relative to index: Seen by orthodontics service",801,4141864,0
2102873801,"observation any time prior through 0 days relative to index: ",801,2102873,0
4084847801,"observation any time prior through 0 days relative to index: Refer - no direct consultation",801,4084847,0
2101894801,"observation any time prior through 0 days relative to index: ",801,2101894,0
200781801,"observation any time prior through 0 days relative to index: Unilateral small kidney",801,200781,0
2101933801,"observation any time prior through 0 days relative to index: ",801,2101933,0
2617804801,"observation any time prior through 0 days relative to index: Patient with central dual-energy x-ray absorptiometry (dxa) results not documented, reason not given",801,2617804,0
80569801,"observation any time prior through 0 days relative to index: Unilateral traumatic amputation below elbow without complication",801,80569,0
2108554801,"observation any time prior through 0 days relative to index: ",801,2108554,0
2617460801,"observation any time prior through 0 days relative to index: Trauma response team associated with hospital critical care service",801,2617460,0
2107454801,"observation any time prior through 0 days relative to index: ",801,2107454,0
2617851801,"observation any time prior through 0 days relative to index: Beta-blocker therapy not prescribed",801,2617851,0
4323908801,"observation any time prior through 0 days relative to index: History of cosmetic plastic surgery",801,4323908,0
4019953801,"observation any time prior through 0 days relative to index: Donor for medical or surgical procedure",801,4019953,0
435174801,"observation any time prior through 0 days relative to index: Suicide - drowning",801,435174,0
2101839801,"observation any time prior through 0 days relative to index: ",801,2101839,0
2107160801,"observation any time prior through 0 days relative to index: ",801,2107160,0
4061433801,"observation any time prior through 0 days relative to index: A/N care: multiparous, older than 35 years",801,4061433,0
2106864801,"observation any time prior through 0 days relative to index: ",801,2106864,0
2617820801,"observation any time prior through 0 days relative to index: Bmi is documented within normal parameters and no follow-up plan is required",801,2617820,0
2106465801,"observation any time prior through 0 days relative to index: ",801,2106465,0
4052931801,"observation any time prior through 0 days relative to index: Abandoned child",801,4052931,0
433927801,"observation any time prior through 0 days relative to index: Accident involving ice yacht",801,433927,0
2106191801,"observation any time prior through 0 days relative to index: ",801,2106191,0
2101834801,"observation any time prior through 0 days relative to index: ",801,2101834,0
439983801,"observation any time prior through 0 days relative to index: Accident involving off-road land motor vehicle",801,439983,0
438324801,"observation any time prior through 0 days relative to index: Poisoning by dietetic drug",801,438324,0
432609801,"observation any time prior through 0 days relative to index: Acute alcoholic intoxication in remission, in alcoholism",801,432609,0
2108564801,"observation any time prior through 0 days relative to index: ",801,2108564,0
4015724801,"observation any time prior through 0 days relative to index: Vaccination required",801,4015724,0
2617819801,"observation any time prior through 0 days relative to index: Bmi documented outside normal parameters, no follow-up plan documented, no reason given",801,2617819,0
4167777801,"observation any time prior through 0 days relative to index: Analgesic allergy",801,4167777,0
2106279801,"observation any time prior through 0 days relative to index: ",801,2106279,0
4010838801,"observation any time prior through 0 days relative to index: Increased body growth",801,4010838,0
4215543801,"observation any time prior through 0 days relative to index: Suspected respiratory disease",801,4215543,0
4287251801,"observation any time prior through 0 days relative to index: Tricyclic antidepressant poisoning",801,4287251,0
4082086801,"observation any time prior through 0 days relative to index: No home medical services",801,4082086,0
2514489801,"observation any time prior through 0 days relative to index: ",801,2514489,0
2414350801,"observation any time prior through 0 days relative to index: ",801,2414350,0
2102815801,"observation any time prior through 0 days relative to index: ",801,2102815,0
2109565801,"observation any time prior through 0 days relative to index: ",801,2109565,0
2614660801,"observation any time prior through 0 days relative to index: Als specialized service disposable supplies; iv drug therapy",801,2614660,0
432529801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident involving pedestrian dragged by motor vehicle, driver of motor vehicle injured",801,432529,0
